"EVA_NR";"DS100";"IFOPT";"db_name";"traffic";"operator_name";"operator_nr";"status";"distance";"formatted";"lat";"lon";"housenumber";"name";"street";"postcode";"district";"suburb";"county";"state";"state_code";"city";"country";"country_code";"attribution";"attribution_license";"attribution_url"
8003843;"RMKL";"de:08222:2356";"Mannheim-Käfertal";"RV";"DB Station und Service AG";3930;;20.309998164454285;"Neustadter Straße 4, 68309 Mannheim, Germany";49.501704;8.503941;"4";;"Neustadter Straße";68309;"Mannheim";;"Mannheim";"Baden-Württemberg";"BW";"Mannheim";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003844;"RMN";"de:08222:2481";"Mannheim-Neckarau";"RV";"DB Station und Service AG";3932;;1.22006771830094;"Mannheim-Neckarau, Eisenbahnstraße, 68199 Mannheim, Germany";49.4554214;8.494913196293075;;"Mannheim-Neckarau";"Eisenbahnstraße";68199;"Kappes";"Neckarau";"Mannheim";"Baden-Württemberg";"BW";"Mannheim";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003845;"RMA";"de:08222:2525";"Mannheim-Rheinau";"RV";"DB Station und Service AG";3934;;6.309872091215581;"Bahnhof Mannheim-Rheinau, 68219 Mannheim, Germany";49.42414;8.5349;;"Bahnhof Mannheim-Rheinau";;68219;"Mannheim";;"Mannheim";"Baden-Württemberg";"BW";"Mannheim";"Germany";"de";;"CC BY 4.0";"https://www.geonames.org/datasources/"
8003847;"RMSE";"de:08222:2586";"Mannheim-Seckenheim";"RV";"DB Station und Service AG";3935;;110.50462473848712;"Hochstättstraße 1, 68239 Mannheim, Germany";49.451788;8.537257;"1";;"Hochstättstraße";68239;"Mannheim";;"Mannheim";"Baden-Württemberg";"BW";"Mannheim";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003848;"RMW";"de:08222:2615";"Mannheim-Waldhof";"RV";"DB Station und Service AG";3936;;73.94324824665867;"Schienenstraße 9, 68305 Mannheim, Germany";49.525681;8.481579;"9";;"Schienenstraße";68305;"Mannheim";;"Mannheim";"Baden-Württemberg";"BW";"Mannheim";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003850;"TMAN";"de:08435:4505";"Friedrichshafen-Manzell";"RV";"DB Station und Service AG";6456;;2.7494184455721595;"Friedrichshafen-Manzell, Zeppelinstraße, 88048 Friedrichshafen, Germany";47.6643369;9.4291292;;"Friedrichshafen-Manzell";"Zeppelinstraße";88048;"Friedrichshafen";"Manzell";"Bodenseekreis";"Baden-Württemberg";"BW";"Friedrichshafen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003851;"TGRA";"de:08415:28724";"Marbach-Grafeneck";"RV";"Erms-Neckar-Bahn AG";;;0.45086649940843193;"Marbach-Grafeneck, Gomadingen, BW, Germany";48.39586;9.43117;;"Marbach-Grafeneck";;;"Münsingen";;"Reutlingen";"Baden-Württemberg";"BW";"Gomadingen";"Germany";"de";;"CC BY 4.0";"https://www.geonames.org/datasources/"
8003853;"TMB";"de:08118:7503";"Marbach(Neckar)";"RV";"DB Station und Service AG";3941;;13.99553873693504;"Bahnhof 1, 71672 Marbach am Neckar, Germany";48.943498399999996;9.264445597221432;"1";;"Bahnhof";71672;"Marbach am Neckar";;"Landkreis Ludwigsburg";"Baden-Württemberg";"BW";"Marbach am Neckar";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003854;"RMBW";"de:08326:6744";"Marbach West(Villingen-Schwenningen)";"RV";"DB Station und Service AG";7147;;0.5350677147933104;"Marbach West (Villingen-Schwenningen), 78052 Villingen-Schwenningen, Germany";48.03129;8.46915;;"Marbach West (Villingen-Schwenningen)";;78052;"Villingen-Schwenningen";;"Schwarzwald-Baar-Kreis";"Baden-Württemberg";"BW";"Villingen-Schwenningen";"Germany";"de";;"CC BY 4.0";"https://www.geonames.org/datasources/"
8003855;"EMHD";"de:05554:12976";"Marbeck-Heiden";"nur DPN";"DB Station und Service AG";3942;;5.595271166673112;"Deutsche Bahn, Engelradingweg, 46325 Borken, Germany";51.8094393;6.906125;;"Deutsche Bahn";"Engelradingweg";46325;;;"Kreis Borken";"North Rhine-Westphalia";;"Borken";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003856;"FMBS";"de:06534:11323";"Marburg Süd";"RV";"DB Station und Service AG";3944;;9.862011334676813;"Frauenbergstraße 1a, 35039 Marburg, Germany";50.79453895;8.762691313115106;"1a";;"Frauenbergstraße";35039;"Marburg";"Hansenhaus";"Landkreis Marburg-Biedenkopf";"Hesse";;"Marburg";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003857;"RMBO";"de:08326:6752";"Marbach Ost (Villingen-Schwenningen)";"RV";"DB Station und Service AG";7148;;0.4469214933745936;"Marbach Ost (Villingen-Schwenningen), 78052 Villingen-Schwenningen, Germany";48.03368;8.47588;;"Marbach Ost (Villingen-Schwenningen)";;78052;"Villingen-Schwenningen";;"Schwarzwald-Baar-Kreis";"Baden-Württemberg";"BW";"Villingen-Schwenningen";"Germany";"de";;"CC BY 4.0";"https://www.geonames.org/datasources/"
8003859;"MMRN";"de:09780:9014";"Maria Rain";"RV";"DB Station und Service AG";3946;;350.5961142596503;"Gschwend 10 a, 87484 Nesselwang, Germany";47.629681;10.482209;"10 a";;"Gschwend";87484;"Nesselwang";;"Ostallgäu";"Bavaria";;"Nesselwang";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003860;"EMV";"de:05554:16643";"Maria Veen";"nur DPN";"DB Station und Service AG";3947;;8.463037570457642;"Raiffeisenstraße 1, 48734 Reken, Germany";51.839233;7.098278;"1";;"Raiffeisenstraße";48734;"Reken";;"Borken";"North Rhine-Westphalia";;"Reken";"Germany";"de";"© OpenAddresses contributors";"BSD-3-Clause License";
8003866;"HMAR";"de:03452:59253";"Marienhafe";"FV";"DB Station und Service AG";3953;;0.34007276042896567;"Marienhafe, Upgant-Schott, Lower Saxony, Germany";53.52089;7.27073;;"Marienhafe";;;"Brookmerland";;"Aurich";"Lower Saxony";;"Upgant-Schott";"Germany";"de";;"CC BY 4.0";"https://www.geonames.org/datasources/"
8003871;"RMAD";"de:08435:4646";"Markdorf(Baden)";"RV";"DB Station und Service AG";3955;;3.7872916505234913;"Markdorf (Baden), Ensisheimer Straße, 88677 Markdorf, Germany";47.71618065;9.390062524379204;;"Markdorf (Baden)";"Ensisheimer Straße";88677;;;"Bodenseekreis";"Baden-Württemberg";"BW";"Markdorf";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003872;"RMAR";"de:08335:6558";"Markelfingen";"RV";"DB Station und Service AG";3957;;2.712195197295645;"Markelfingen, Unterdorfstraße, 78315 Radolfzell am Bodensee, Germany";47.7397553;9.002153681161005;;"Markelfingen";"Unterdorfstraße";78315;"Radolfzell am Bodensee";;"Landkreis Konstanz";"Baden-Württemberg";"BW";"Radolfzell am Bodensee";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003873;"TMA";"de:08128:12144";"Markelsheim";"RV";"DB RegioNetz Infrastruktur GmbH";;;12.304104466531609;"Bad Mergentheimer Straße 2, 97980 Bad Mergentheim, Germany";49.478117049999994;9.835329199999997;"2";;"Bad Mergentheimer Straße";97980;"Bad Mergentheim";;"Main-Tauber-Kreis";"Baden-Württemberg";"BW";"Bad Mergentheim";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003876;"NMB";"de:09575:14550";"Markt Bibart";"RV";"DB Station und Service AG";3968;;6.024223372084169;"Bahnhofstraße, 91477 Markt Bibart, Germany";49.6461248;10.4254032;;"Markt Bibart";"Bahnhofstraße";91477;"Scheinfeld";;"Landkreis Neustadt an der Aisch-Bad Windsheim";"Bavaria";;"Markt Bibart";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003877;"MMOS";"de:09777:9015";"Marktoberdorf Schule";"nur DPN";"DB Station und Service AG";3978;;44.64550643156087;"Honda Waldmann, Iglauer Straße 19, 87616 Marktoberdorf, Germany";47.774489;10.609855;"19";"Honda Waldmann";"Iglauer Straße";87616;"Marktoberdorf";;"Ostallgäu";"Bavaria";;"Marktoberdorf";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003878;"NMER";"de:09575:14600";"Markt Erlbach";"RV";"DB Station und Service AG";3970;;15.218872243028105;"Zellers Pension, Nürnberger Straße 14, 91459 Markt Erlbach, Germany";49.492891099999994;10.658374942311115;"14";"Zellers Pension";"Nürnberger Straße";91459;"Markt Erlbach";;"Landkreis Neustadt an der Aisch-Bad Windsheim";"Bavaria";;"Markt Erlbach";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003879;"MSB";"de:09175:3970";"Markt Schwaben";"RV";"DB Station und Service AG";3971;;0;"Bahnhofstraße, 85570 Markt Schwaben, Germany";48.19379095;11.862385682012501;;"Markt Schwaben";"Bahnhofstraße";85570;;;"Landkreis Ebersberg";"Bavaria";;"Markt Schwaben";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003881;"NMT";"de:09675:29593";"Marktbreit";"RV";"DB Station und Service AG";3973;;5.6285710884975995;"Marktbreit, Bavaria, Germany";49.663829;10.146024;;;;;"Marktbreit";;"Kitzingen";"Bavaria";;"Marktbreit";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003883;"MMK";"de:09171:1335";"Marktl";"RV";"DB RegioNetz Infrastruktur GmbH";;;8.512511003015032;"Simbacher Straße, 84533 Marktl, Germany";48.256542100000004;12.853232785576541;;"Marktl";"Simbacher Straße";84533;"Marktl";;"Landkreis Altötting";"Bavaria";;"Marktl";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003884;"NMH";"de:09479:9368";"Marktleuthen";"nur DPN";"DB Station und Service AG";3976;;2.031998557965339;"Am Bahnhof, 95168 Marktleuthen, Germany";50.130545749999996;12.013160964816175;;"Marktleuthen";"Am Bahnhof";95168;;;"Landkreis Wunsiedel im Fichtelgebirge";"Bavaria";;"Marktleuthen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003885;"MMO";"de:09777:1100";"Marktoberdorf";"nur DPN";"DB Station und Service AG";3977;;31.448445750715372;"Bahnhof Marktoberdorf, Bahnhofstraße 10, 87616 Marktoberdorf, Germany";47.77899;10.614485;"10";"Bahnhof Marktoberdorf";"Bahnhofstraße";87616;"Marktoberdorf";;"Ostallgäu";"Bavaria";;"Marktoberdorf";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003887;"NMSG";"de:09477:5189";"Marktschorgast";"RV";"DB Station und Service AG";3980;;9.382749082447203;"Bahnhofstraße 29, 95509 Marktschorgast, Germany";50.09093775;11.653463063508326;"29";;"Bahnhofstraße";95509;"Marktschorgast";;"Landkreis Kulmbach";"Bavaria";;"Marktschorgast";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003888;"EMAM";"de:05562:3224";"Marl Mitte";"RV";"DB Station und Service AG";3981;;2.814313841777975;"Marl Mitte, Merkurstraße, 45770 Marl, Germany";51.6538015;7.099637553236771;;"Marl Mitte";"Merkurstraße";45770;;"Stadtkern";"Kreis Recklinghausen";"North Rhine-Westphalia";;"Marl";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003890;"EMHM";"de:05562:4778";"Marl-Hamm";"RV";"DB Station und Service AG";3983;;0.5782049827319136;"Marl-Hamm, A 52, 45772 Marl, Germany";51.68265515;7.131063146919068;;"Marl-Hamm";"A 52";45772;;"Waldsiedlung";"Kreis Recklinghausen";"North Rhine-Westphalia";;"Marl";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003891;"EMSI";"de:05562:3703";"Marl-Sinsen";"RV";"DB Station und Service AG";3984;;0;"Marl-Sinsen, Wallstraße, 45770 Marl, Germany";51.66760805;7.173641930698643;;"Marl-Sinsen";"Wallstraße";45770;;"Sinsen";"Kreis Recklinghausen";"North Rhine-Westphalia";;"Marl";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003893;"FMHM";"de:07333:5451";"Marnheim";"RV";"Donnersberg-Touristik-Verband e.V.";;;23.18977023766592;"Bahnhof Marnheim, Bahnhofstraße 23, 67297 Marnheim, Germany";49.622939;8.038845;"23";"Bahnhof Marnheim";"Bahnhofstraße";67297;"Kirchheimbolanden";;"Donnersbergkreis";"Rhineland-Palatinate";;"Marnheim";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003896;"EMAR";"de:05958:11467";"Marsberg";"RV";"DB Station und Service AG";3987;;3.4803483276559164;"Bahnstraße, 34431 Marsberg, Germany";51.462801400000004;8.854878802782935;;"Marsberg";"Bahnstraße";34431;;"Niedermarsberg";"Hochsauerlandkreis";"North Rhine-Westphalia";;"Marsberg";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003897;"TMAR";"de:08436:1235";"Marstetten-Aitrach";"RV";"DB Station und Service AG";3988;;2.902257416215715;"Marstetten-Aitrach, Köhlerweg, 88319 Marstetten, Germany";47.9439375;10.0802049;;"Marstetten-Aitrach";"Köhlerweg";88319;"Leutkirch im Allgäu";;"Landkreis Ravensburg";"Baden-Württemberg";"BW";"Marstetten";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003898;"NMLZ";"de:09475:80496";"Martinlamitz";"nur DPN";"DB Station und Service AG";3990;;20.596660946387487;"Christian-Heinrich-Sandler-Straße, 95126 Schwarzenbach a.d.Saale, Germany";50.2189043;11.9525166;;"Christian-Heinrich-Sandler-Straße";"Christian-Heinrich-Sandler-Straße";95126;;"eheml. Kronester";"Landkreis Hof";"Bavaria";;"Schwarzenbach a.d.Saale";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003899;"SMSO,SMSW";"de:07133:30582";"Martinstein";"nur DPN";"DB Station und Service AG";3992;;2.096311478870657;"Martinstein, Hauptstraße, 55627 Simmertal, Germany";49.80435245;7.535788439334861;;"Martinstein";"Hauptstraße";55627;;;"Landkreis Bad Kreuznach";"Rhineland-Palatinate";;"Simmertal";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003901;"MMSZ";"de:09780:9016";"Martinszell(Allgäu)";"RV";"DB Station und Service AG";3993;;1.287447087251586;"Martinszell (Allgäu), Seestraße, 87448 Oberdorf bei Immenstadt, Germany";47.6293967;10.2738767;;"Martinszell (Allgäu)";"Seestraße";87448;"Waltenhofen";;"Landkreis Oberallgäu";"Bavaria";;"Oberdorf bei Immenstadt";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003903;"NMX";"de:09475:80500";"Marxgrün";"nur DPN";"DB Station und Service AG";3994;;13.769127048577179;"Nailaer Straße 14, 95119 Naila, Germany";50.3551668;11.68666935879397;"14";;"Nailaer Straße";95119;"Naila";;"Landkreis Hof";"Bavaria";;"Naila";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003905;"MMZG";"de:09178:2820";"Marzling";"RV";"DB Station und Service AG";3995;;3.2131853936064636;"Marzling, Kreuzstraße, 85417 Brunnhofen, Germany";48.4109536;11.801122498838684;;"Marzling";"Kreuzstraße";85417;;;"Landkreis Freising";"Bavaria";;"Brunnhofen";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003906;"AMA";"de:03353:8003906";"Maschen";"nur DPN";"DB Station und Service AG";3996;;1.551613944661102;"Maschen, Hörstener Straße, 21220 Seevetal, Germany";53.4030957;10.06668962371094;;"Maschen";"Hörstener Straße";21220;;;"Harburg";"Lower Saxony";;"Seevetal";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003909;"EMAN";"de:05978:17977";"Massen";"RV";"DB Station und Service AG";3997;;1.0945905633847186;"Massener Bahnhofstraße, 59427 Unna, Germany";51.5415697;7.643148392923617;;"Massen";"Massener Bahnhofstraße";59427;;"Massen";"Kreis Unna";"North Rhine-Westphalia";;"Unna";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003910;"MMSG";"de:09277:6130";"Massing";"RV";"DB RegioNetz Infrastruktur GmbH";;;1.4345583694818873;"Ludwig-Thoma-Straße, 84323 Massing, Germany";48.3940142;12.608181;;"Massing";"Ludwig-Thoma-Straße";84323;"Massing";;"Landkreis Rottal-Inn";"Bavaria";;"Massing";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003911;"RMAI";"de:07334:1724";"Maximiliansau-Im Rüsten";"RV";"DB Station und Service AG";6226;;1.4803660059038428;"Maximiliansau Im Rüsten, Pfortzer Straße, 76744 Wörth am Rhein, Germany";49.03498725;8.279653317723099;;"Maximiliansau Im Rüsten";"Pfortzer Straße";76744;;;"Landkreis Germersheim";"Rhineland-Palatinate";;"Wörth am Rhein";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003912;"MMTZ";"de:09189:90006";"Matzing";"RV";"DB RegioNetz Infrastruktur GmbH";;;8.778661510899388;"Bahnhofstraße 10, 83301 Traunreut, Germany";47.9356124;12.59248815382723;"10";;"Bahnhofstraße";83301;"Traunreut";;"Landkreis Traunstein";"Bavaria";;"Traunreut";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003913;"TMAU";"de:08119:7601";"Maubach";"RV";"DB Station und Service AG";4001;;39.61355878113775;"Kärntener Straße 14, 71522 Backnang, Germany";48.926038;9.419467;"14";;"Kärntener Straße";71522;"Backnang";;"Rems-Murr-Kreis";"Baden-Württemberg";"BW";"Backnang";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003915;"RMAU";"de:08226:2800";"Mauer(b Heidelberg)";"RV";"DB Station und Service AG";4002;;1.6556172100386262;"Mauer (bei Heidelberg), Bahnhofstraße, 69256 Mauer, Germany";49.3357917;8.7955615;;"Mauer (bei Heidelberg)";"Bahnhofstraße";69256;"Übersee";;"Rhein-Neckar-Kreis";"Baden-Württemberg";"BW";"Mauer";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003916;"EDWK";"de:05913:831";"Dortmund-Körne West";"RV";"DB Station und Service AG";1313;;0.4928033160386464;"Dortmund-Körne West, 44141 Dortmund, Germany";51.50991455;7.502386126579621;;"Dortmund-Körne West";"Dortmund-Körne West";44141;;"Körne";;"North Rhine-Westphalia";;"Dortmund";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003918;"TMBS";"de:08236:2293";"Maulbronn Stadt/Kloster";"RV";"Albtal-Verkehrs-Gesellschaft mbH";;;3.981226203156358;"Garage Rotes Kreuz OV Maulbronn, Bahnhofstraße, 75433 Maulbronn, Germany";48.9970169;8.803737258281242;;"Garage Rotes Kreuz OV Maulbronn";"Bahnhofstraße";75433;"Maulbronn";"Maulbronn (Stadt)";"Enzkreis";"Baden-Württemberg";"BW";"Maulbronn";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003920;"RMLG";"de:08336:6602";"Maulburg";"RV";"DB Station und Service AG";4004;;23.04349621155254;"Hermann-Burte-Straße 10b, 79689 Maulburg, Germany";47.644195;7.780817;"10b";;"Hermann-Burte-Straße";79689;"Schopfheim";;"Lörrach";"Baden-Württemberg";"BW";"Maulburg";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
8003921;"NMSM";"de:09375:560";"Mausheim";"RV";"DB Station und Service AG";4005;;2.3820079971969963;"Mausheim, 93176 Mausheim, Germany";49.1203317;11.767806433980802;;"Mausheim";"Mausheim";93176;;;"Landkreis Regensburg";"Bavaria";;"Mausheim";"Germany";"de";"© OpenStreetMap contributors";"Open Database License";"https://www.openstreetmap.org/copyright"
